id,uid,name,type,description,review,user_id,dt_current_timestamp
5931,9570ed58-a964-4ca9-a7e5-4a18860c4a92,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,ea1fffd5-6f92-4a4b-ad68-40418079da54,2026-03-05 09:26:14
8726,4577ca6a-0304-40a2-93c5-9e02d1b1c19d,Ocean View,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,2136632e-b209-4ac0-b865-95a6679c6567,2026-03-05 09:26:14
4294,6ce2c3f6-b79f-4522-bf5d-29367a199ab8,Sweet Box,Bar,A cozy place with home-style cooking.,Excellent food and friendly service!,98f9d1f3-daf4-4679-b25d-5442bac33190,2026-03-05 09:26:14
7163,ebdad3fc-f491-4108-b7e3-c21620bcbfd0,Sweet Box,Bar,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,06134e77-7b33-48dc-9da4-1caca980eb97,2026-03-05 09:26:14
3627,c62ebb0d-648c-498d-9b1f-401b1bcca68d,Cafe Delight,Fast Food,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,c390f227-9fa1-4232-a126-c65a1159c6e0,2026-03-05 09:26:14
6453,8cb141e5-8237-44a3-ab41-3835d02c7cd7,66 BBQ,Fine Dining,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,4cef1cb2-3002-4b97-949f-bdfe083fbcc5,2026-03-05 09:26:14
5168,10f8b22f-497b-42fd-a7fa-fde9435a2a96,Mountain Retreat,Fast Food,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,587c7e84-52e3-4da3-99e6-5beb3ad537f7,2026-03-05 09:26:14
4612,1b9133a2-3392-441e-9ba2-9ad953564828,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",e148d91c-54cd-4be7-842e-1d3718b9c7a7,2026-03-05 09:26:14
6141,ed55e8d5-d5c8-4cc2-aa62-2f95fd3d4801,Sweet Box,Fine Dining,A perfect place for a romantic evening.,Excellent food and friendly service!,037b77c0-d40e-4e36-9bb4-cb63c0f6b91f,2026-03-05 09:26:14
6279,57928aa1-3be9-47db-936c-f45f2af4916e,Mountain Retreat,Bistro,A perfect place for a romantic evening.,"Great location, but the service could be better.",04e3474c-5f51-47f8-8d72-017501876e34,2026-03-05 09:26:14
1118,a0846fb9-6512-4a4a-ac79-dbadadb8cb1e,Cafe Delight,Fine Dining,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,b462b6f2-0193-4608-8daf-f5ed956562ef,2026-03-05 09:26:14
9315,5cf85999-d6d7-41f6-a166-c1519e497839,Mountain Retreat,Cafe,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",4227de2d-2432-4335-b574-d628fe06d4c9,2026-03-05 09:26:14
4536,fd10b65b-33b7-4f8f-95eb-43b881f70649,Mountain Retreat,Bistro,A cozy place with home-style cooking.,A bit pricey but totally worth it.,f3820c36-a01d-4b4c-b348-e42a5a65da97,2026-03-05 09:26:14
1367,e7d268bb-58ea-488d-93f8-e0197489c8ff,Ocean View,Bar,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,14fc9768-a472-4dfa-a58b-25e0bc7956c3,2026-03-05 09:26:14
8845,4cafa5dc-94d7-4f8d-b04a-fd27fde4472e,Cafe Delight,Fast Food,A cozy place with home-style cooking.,A bit pricey but totally worth it.,8291ae0e-60db-4993-aab3-3c097bd1e9ed,2026-03-05 09:26:14
6691,8108eaaf-e30c-4b3f-88d7-b10e8c5e714b,Mountain Retreat,Cafe,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,a296d305-946a-45d8-bd46-697dc8871204,2026-03-05 09:26:14
1494,361634af-0eb3-4fc5-81f8-6ab5a7e4be29,Cafe Delight,Cafe,A cozy place with home-style cooking.,Excellent food and friendly service!,9fb40ba7-233f-4681-b935-abe0236a2faf,2026-03-05 09:26:14
7694,c17b122a-3d70-4909-84fc-03d3996dedd0,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,2516f3ef-1013-467e-a0b2-273f01d77626,2026-03-05 09:26:14
8055,6194c481-bcc9-4146-9125-b27283547d0d,Mountain Retreat,Cafe,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,56df71bf-90b1-4a90-b5b8-55fc98c52d46,2026-03-05 09:26:14
3739,a7dc3ab0-2b12-41ab-8e18-1de1418a586c,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,A bit pricey but totally worth it.,727baf05-0913-40fd-a0f5-ec5c1ab5932e,2026-03-05 09:26:14
5617,c73700da-3df2-43c8-8601-c4d42b56c98f,Cafe Delight,Fine Dining,A cozy place with home-style cooking.,"Great location, but the service could be better.",c31b5e28-3af3-4621-ab0e-2458c4e99dfa,2026-03-05 09:26:14
3980,b839d910-de12-4c89-9025-1263646a598b,Ocean View,Bar,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",23120e28-db65-4517-9e5f-51ed02e0b58e,2026-03-05 09:26:14
7785,932c1ddb-8d15-4d83-8499-adc4d2d7de97,Mountain Retreat,Cafe,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,7b11a4b6-b299-4c0b-81c8-3d5823deb4b7,2026-03-05 09:26:14
8369,ee4e7a6f-f399-4b61-899b-18c967f60e91,Mountain Retreat,Bistro,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,5d07a5ec-61d7-4b37-9d91-9fbd86471aa6,2026-03-05 09:26:14
5948,07763686-be7d-45e1-aa50-b989955287b6,Ocean View,Cafe,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,019946e5-9f26-40b0-b692-88f536b4704e,2026-03-05 09:26:14
9937,0392d109-5955-4ac9-bff1-9071f13aacbf,Ocean View,Bar,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",06f038f1-da57-41a9-b862-693412d1da04,2026-03-05 09:26:14
7596,951cb21f-ccb2-4122-ae4e-2aa161e5af72,Ocean View,Bistro,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,262dcaab-5a13-4e4b-8133-02dda409c4bb,2026-03-05 09:26:14
9398,5142d829-1d9f-4323-9931-0538bf7cb8e5,Cafe Delight,Fine Dining,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,b206c387-d912-4ccf-aa6f-ddba88664ee7,2026-03-05 09:26:14
5486,0239bd63-c54a-4bbd-b4fd-b96d7fd93b3b,Mountain Retreat,Bar,A perfect place for a romantic evening.,A bit pricey but totally worth it.,2c822983-b6d3-4e44-9ed9-fc7bf3e21e84,2026-03-05 09:26:14
2894,3119d018-71e4-46ea-a690-10d95ece9e5b,Mountain Retreat,Fast Food,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,0c3ed921-2f71-4c59-88c9-88af02282cf4,2026-03-05 09:26:14
4355,bdecbe7a-df64-47d4-821f-a17f08837c51,Cafe Delight,Bistro,A cozy place with home-style cooking.,A bit pricey but totally worth it.,b6162105-d583-4601-a440-f5f11bb2752d,2026-03-05 09:26:14
2049,79a02445-7ff7-4384-b2fc-9721f1784f4f,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",684e92f7-4b49-44cf-b627-8699bf24d300,2026-03-05 09:26:14
9979,a8a194dc-37f5-4a74-a256-389e1f7b82c3,Sweet Box,Fine Dining,A perfect place for a romantic evening.,"Great location, but the service could be better.",37f6d9f0-ce5e-455f-a13f-892fa8fd0018,2026-03-05 09:26:14
4984,1cfb22c3-79db-4596-abae-6378039ebf2f,Mountain Retreat,Cafe,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",0705db71-9cc7-4c81-9814-92bf5563c248,2026-03-05 09:26:14
1499,2f83447f-f7ba-4081-9408-91a3cb2e90d0,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,b5bdffc7-4c69-4eb8-87fe-84ed267019d9,2026-03-05 09:26:14
8889,f9d6ce89-b938-43ff-aa3b-34f89d62ec35,Ocean View,Bar,A cozy place with home-style cooking.,A bit pricey but totally worth it.,4190cd0e-a747-4d9e-a58f-bb8c9630b30b,2026-03-05 09:26:14
4203,e5cad947-86fc-4909-9a49-e54fa13c94d9,66 BBQ,Bistro,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",6ceee837-3054-4377-b6e3-6244ae62f23c,2026-03-05 09:26:14
6800,582a9725-a54e-4179-9bd4-5a2f33f66f22,Mountain Retreat,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,4ec96b8f-3db3-4135-9f31-6a96c4a01c2d,2026-03-05 09:26:14
3406,e39e837d-b496-4c64-98df-d9faec8ecc17,66 BBQ,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,344b4fa8-c516-4c8e-b86e-3b33da5cd287,2026-03-05 09:26:14
6455,89b877dc-bf48-4f2d-a52b-a0b7369985c5,Sweet Box,Bar,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,91d93e39-366d-4287-bee3-d85b0a0f19c5,2026-03-05 09:26:14
3889,c1ff2e0f-c1dd-49fc-bc86-2ef366a5d9d3,Sweet Box,Fine Dining,A cozy place with home-style cooking.,A bit pricey but totally worth it.,9dc6fb0c-512a-467d-bb51-5ab4a1daa32e,2026-03-05 09:26:14
9136,e43ef55a-915c-497f-82bc-e8a6510c9415,Ocean View,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",9ac6b9c5-562b-4292-a05e-d579ef253980,2026-03-05 09:26:14
9872,21913954-5711-4203-9582-f31189afafb5,Mountain Retreat,Cafe,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,befb6b9c-fa51-431e-95bb-9404379711b1,2026-03-05 09:26:14
2245,43295bc7-2f9e-4b03-8349-b523d1fdeb5e,Sweet Box,Bistro,A cozy place with home-style cooking.,Excellent food and friendly service!,ea6e38aa-08d7-4d5e-b089-a3257a8146eb,2026-03-05 09:26:14
1646,3eafcdac-572f-4b45-b082-d74f7f0f4f76,Mountain Retreat,Cafe,A perfect place for a romantic evening.,Excellent food and friendly service!,e9e0ca76-615a-4ee3-961f-0efa1c444978,2026-03-05 09:26:14
1017,4575d5c5-6a3e-4f96-9c65-0be234432846,Cafe Delight,Fine Dining,A perfect place for a romantic evening.,Loved the ambience and the dessert menu.,632b533e-5cf1-4258-84c2-9041c786acbf,2026-03-05 09:26:14
4893,1d8dab26-4241-4ce9-8768-f82e43776959,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,e06a75b8-9bf0-4e96-bea5-ffc2839968b0,2026-03-05 09:26:14
1757,ccfecb76-7d1e-4de5-a634-1f97e02de116,Cafe Delight,Fast Food,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",e60c6072-4153-4325-942c-a9667984c1e9,2026-03-05 09:26:14
2655,1b4ec343-a168-49e6-b120-7223231f4820,Sweet Box,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",72af97dc-1a87-4e38-9809-3c86a4203839,2026-03-05 09:26:14
1848,5337e076-b310-4a01-bdcc-a5d6bb746620,66 BBQ,Bistro,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",08423a47-c217-4674-8278-217e120c15aa,2026-03-05 09:26:14
9070,2e64786e-6092-4a0d-b4c2-8f9a52548c87,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,dc238cb9-91c4-4b15-a267-5662478f7bde,2026-03-05 09:26:14
9655,f22af8c0-0905-415b-8ed9-7ccebbaff797,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,7fc23dc3-329d-49c0-a94b-b8a12b8e15fa,2026-03-05 09:26:14
2829,4078cd66-c4ee-4457-b91e-ad1c6c148038,Cafe Delight,Bar,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",0c48a837-ff10-48ab-b7d4-01360946bccc,2026-03-05 09:26:14
2483,dcb157d3-c44b-4fe1-81aa-8eea724869df,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,fa590f75-cf75-4a89-abc7-dfabee1d8b14,2026-03-05 09:26:14
5977,b2a22c55-61b1-454e-beb7-adbc8c0b0408,66 BBQ,Bar,Elegant dining with a panoramic ocean view.,Excellent food and friendly service!,8788948b-d550-4b7b-83e5-cf3e60f93ebd,2026-03-05 09:26:14
2523,9cb61117-dfd0-4a0b-8e9d-cfd5a1507129,Ocean View,Fine Dining,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,23ca1f07-bdf3-40bd-8b4e-a720b3e3f061,2026-03-05 09:26:14
8171,a930cf01-168d-4930-917d-9f2708dceffd,Sweet Box,Bar,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,6ee71c57-eb48-4d77-b8ce-249cd31e072c,2026-03-05 09:26:14
4402,72a56c30-ada9-4481-8a86-37eaaa64008f,Mountain Retreat,Bistro,A perfect place for a romantic evening.,Excellent food and friendly service!,6cb34894-e0ac-4c07-99e9-85d80032c079,2026-03-05 09:26:14
1572,be72376c-1bac-43cd-81ae-079f5bb662c3,Mountain Retreat,Fine Dining,A perfect place for a romantic evening.,A bit pricey but totally worth it.,f93d2f34-2046-4fa5-ab6a-7764d71160c5,2026-03-05 09:26:14
8195,073bdd61-b50a-4d61-a71a-126066ab7d0a,66 BBQ,Fine Dining,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,77256a6d-cf48-4365-a4d4-97e9c0841e97,2026-03-05 09:26:14
1442,617c991b-249f-4f0f-872c-53fc88594f16,66 BBQ,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",b8b71a45-bfc7-47d6-968c-e97654514db5,2026-03-05 09:26:14
5353,ad58eea0-3587-4b7c-bd8d-bd59afbf6b8e,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,a2851b78-ab97-49ea-af84-ad41f77b1ead,2026-03-05 09:26:14
6079,b9f1122b-1aee-4059-9ad0-3835c00ab098,Cafe Delight,Bar,A perfect place for a romantic evening.,Excellent food and friendly service!,3a52d01f-91c5-4362-8a97-5daf61133f29,2026-03-05 09:26:14
2224,4a52fec4-ee43-461d-b4b6-6a7c852dd184,Cafe Delight,Bistro,A perfect place for a romantic evening.,Excellent food and friendly service!,a76fbf48-4ef0-4353-a3a3-fc4736408ff9,2026-03-05 09:26:14
2017,b061fea6-b7bd-4483-b302-530e2809611a,Sweet Box,Cafe,A cozy place with home-style cooking.,"Great location, but the service could be better.",cd9281fe-da2c-43fd-8e5d-79792083f785,2026-03-05 09:26:14
6830,e4117ece-6070-4c71-a4d0-79a03f859271,Sweet Box,Fine Dining,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",bfb2dffc-8c48-463d-9701-76fb2b75762b,2026-03-05 09:26:14
8801,054994ad-c022-412a-89d3-6ba6a47be1da,Ocean View,Bar,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,7f8395b0-d4a6-448f-83a9-000779ef9038,2026-03-05 09:26:14
3508,e24ebc3a-5e5d-4b2b-9fe6-02bd8a0ef595,Cafe Delight,Cafe,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",bca10938-2075-48b9-9a66-e11be66b5d01,2026-03-05 09:26:14
7421,e232a9e9-b1b3-4f91-9d2f-68737753a1ae,Ocean View,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,1bee5e1c-aa0b-4052-a76d-1b6c0927aac7,2026-03-05 09:26:14
9074,53b2d0c7-c120-449e-8b2f-1423a76aafaf,Ocean View,Fine Dining,A cozy place with home-style cooking.,Excellent food and friendly service!,72f4c2d9-5935-4613-83cb-e36ab843caa0,2026-03-05 09:26:14
9315,20ab6a9d-1edb-4832-aa11-d89c82d76cdd,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",d26d38b0-2099-4de9-8e62-95e79c1ed5b8,2026-03-05 09:26:14
1112,ea2e8037-0a08-4eed-8499-a583773d1e03,Ocean View,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,54890625-025b-4958-b79a-7909847c4069,2026-03-05 09:26:14
8852,e219e0a4-da03-4784-8706-48884ee1161d,Cafe Delight,Fine Dining,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",8934fb5a-d42e-48ca-8315-c7ad150f9b51,2026-03-05 09:26:14
7111,8e3dc02e-eb20-4e81-81bb-9625dc6fe79f,66 BBQ,Bar,A perfect place for a romantic evening.,"Great location, but the service could be better.",3c6a517c-5a64-4ec1-affb-1f5051133e51,2026-03-05 09:26:14
1985,8d9449f5-a56b-49c0-8bf6-f80a22f65642,Cafe Delight,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",5bdb88b7-b774-43ed-864d-47b80d331b88,2026-03-05 09:26:14
6608,8d13ba74-6793-44db-8097-2cbae53975b5,66 BBQ,Fine Dining,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,5f560e03-5da3-4fb2-a9cc-9ec7b56d6c5e,2026-03-05 09:26:14
8313,374cc7aa-ed46-4cf4-930e-4bb7cad37513,Mountain Retreat,Bar,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,2350006e-6534-422e-acbe-e72efcbb32cd,2026-03-05 09:26:14
4453,b9e5be5e-8118-462e-b87e-6d05bb666c18,Ocean View,Fine Dining,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",7a86d1cd-6d68-4491-b2d8-9958ef8d320e,2026-03-05 09:26:14
4753,f03658c3-90de-4bac-b03e-87de6bbca5ea,Cafe Delight,Fast Food,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,eee43194-f208-4978-932a-1c63b602be99,2026-03-05 09:26:14
8649,d073517e-ad81-4a5b-a7ab-e0dccc06871c,Ocean View,Fine Dining,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",7596d631-c4b3-4fe7-9426-90e9483f0416,2026-03-05 09:26:14
6477,a99bf2a5-7b72-4974-be76-73e3aa380cc6,Cafe Delight,Fast Food,A cozy place with home-style cooking.,"Great location, but the service could be better.",9fd7e90b-a776-4ebc-a6c6-1b3a67ebb241,2026-03-05 09:26:14
3537,e783a443-301b-462f-bf37-08c379d2a5f6,Ocean View,Bistro,A perfect place for a romantic evening.,A bit pricey but totally worth it.,a201c222-07eb-41d5-8da7-070633b0cf5b,2026-03-05 09:26:14
5517,18f04a14-d41b-43f1-875d-6c854bec0833,66 BBQ,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,69caf3ba-2547-4c23-a028-1b5c6cc9fdba,2026-03-05 09:26:14
8921,7e7e679c-0ab1-49b7-89da-cae1767193fe,Ocean View,Cafe,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,926f07ae-bfcb-4d89-8c66-74c96b5c81f5,2026-03-05 09:26:14
2235,fc920151-319e-4f31-9d12-cd440a2850d3,66 BBQ,Fine Dining,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,7163ee44-3f69-4c82-bb23-f2c569a894cc,2026-03-05 09:26:14
7489,e8f1e2c9-d42e-42f5-889f-3184b54f624b,Ocean View,Cafe,Fresh and healthy food served in a comfortable setting.,"Great location, but the service could be better.",02e9246e-284f-4c28-9b39-fd1a191f39f0,2026-03-05 09:26:14
9408,ed5abb5f-acf4-41de-9aee-a8635fb03c53,Cafe Delight,Bar,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,37881de3-52fd-4185-92e0-21cc4af44eea,2026-03-05 09:26:14
6434,68f7083c-4af3-422f-a4d5-ac1bb9dd3a67,Ocean View,Bistro,A cozy place with home-style cooking.,Excellent food and friendly service!,3fcfa644-8267-484b-9cc5-22dee3ae4ef3,2026-03-05 09:26:14
7322,86fa60a3-6dac-4146-8352-75d3945b4597,Ocean View,Cafe,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",7af64643-22b7-43c7-b3c6-e958b676459b,2026-03-05 09:26:14
1089,691f791c-1f4e-4c8e-a95f-3ac17f6f03f7,Mountain Retreat,Bar,Fast and delicious meals for the on-the-go customer.,"Not the best experience, but the food was okay.",a37de6be-b4f3-4dda-90eb-eb8d4481450a,2026-03-05 09:26:14
8780,71985b37-cdf2-4bc5-a9a0-5b63fea38b35,66 BBQ,Fast Food,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",7d53b263-d4ad-4448-9ba3-f864fa8f4836,2026-03-05 09:26:14
4736,50d2b807-9899-4a26-a89b-2c7fb726e6db,66 BBQ,Bar,A cozy place with home-style cooking.,A bit pricey but totally worth it.,b7bd22ce-bd6e-4080-8759-ecfbd5576ebc,2026-03-05 09:26:14
3571,aa706692-d90e-411e-b047-37d37d6c1bea,66 BBQ,Fast Food,A perfect place for a romantic evening.,Excellent food and friendly service!,a4a7776d-4f8d-4da3-adab-df1e0efe0816,2026-03-05 09:26:14
7815,ff43a23d-7186-4809-b3f7-ad72bf2393a2,66 BBQ,Cafe,A cozy place with home-style cooking.,A bit pricey but totally worth it.,dea6c1e8-01dd-485d-878f-ac65c3d230d0,2026-03-05 09:26:14
2798,6a4d80af-67fe-4ea3-b86c-343b48a73558,Sweet Box,Cafe,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",80ad3dfd-9d64-41c2-be75-34d0db9bfffe,2026-03-05 09:26:14
1207,9690b052-cf62-432b-b853-5e91b7cdc185,Ocean View,Fine Dining,A cozy place with home-style cooking.,Excellent food and friendly service!,806877f6-6e70-4059-b36f-7b2639642d74,2026-03-05 09:26:14
